sku	price	minimum-seller-allowed-price	maximum-seller-allowed-price	quantity	handling-time
1V-L79C-56LG	38.7			2	2
ZX-MG2D-M4UI	37.58			2	2
J7-2KH6-0BJW	81.62			2	2
HI-9YOQ-EU43	43.76			2	2
5X-K657-ACFI	29.53			2	2
LO-BXY7-G1EL	40.0			2	2
11-CKUQ-MY5W	29.92			2	2
TY-I9OL-OSOZ	37.77			2	2
YI-TUJZ-JRRO	25.89			2	2
ZH-4OTN-15RO	109.13			2	2
7L-5GFG-QG0L	118.69			2	2
U1-ASZ9-OG91	159.92			2	2
0Y-2GRX-AUOB	162.41			2	2
UG-D2DA-JV8U	198.83			2	2
XM-GUTH-6BLX	45.91			2	2
EC-2GWS-NUO9	44.39			2	2
TD-A00K-UBUZ	469.85			2	2
VF-LU1Q-OC1U	740.46			2	2
CA-0F0U-1XTA	136.98			2	2
02-1MVA-G8R7	28.25			2	2
QV-D2OL-GGBE				0	2
9W-JJEF-I5O3				0	2
XL-NDIU-QDQB	30.06			2	2
8A-88EX-CLW3	34.38			2	2
XO-9IWQ-0K09	39.19			2	2
HB-6OMN-W5BP	46.12			2	2
3S-DCZH-1TLT	37.18			2	2
XH-1D6J-YDGV	62.79			2	2
5C-A617-SX95	75.01			2	2
DW-HZFQ-IDUB	71.19			2	2
VS-DN74-OOSX	83.12			2	2
QD-LU4O-5S6V	80.81			2	2
X5-9ZXK-59LX	93.37			2	2
NS-ITBR-9YHS	114.88			2	2
F2-P8K8-4Q0Z	130.05			2	2
5H-T9T1-92TC	98.78			2	2
VT-KMMM-I1I4	83.97			2	2
X2-CA15-0U77	119.0			2	2
MW-NMOX-5UU8	111.78			2	2
VD-HLPB-B35O	107.62			2	2
TC-ZN0Y-7XQK	141.89			2	2
C1-639W-UAP2	58.73			2	2
PL-0X3X-8MHR	106.33			2	2
NO-HDAD-5PYP	36.54			2	2
Q5-GJA1-CS69	37.23			2	2
JQ-N8J0-V761	255.71			2	2
XK-VJWI-JRR7	314.76			2	2
AC-KGZB-ISU0	22.46			2	2
OT-IX5T-RQHQ				0	2
0D-8925-8KAB	86.1			2	2
DU-5QSU-YLXL				0	2
9F-4NFF-S8KO				0	2
14-0F2H-XZVW	105.63			2	2
3Q-IVUH-XQ6N	52.14			2	2
LN-8Z8A-KW41	33.32			2	2
09-78HB-C81W	79.74			2	2
Y7-N9KS-18ND	19.6			2	2
5O-3C4E-75NY	30.66			2	2
15-WQM7-VQYP	102.33			2	2
T9-ZPOX-8PD7	431.13			2	2
ES-LIFS-6QEX	13.37			2	2
50-00C1-008K	182.35			2	2
FL-XEWZ-E7NF	210.14			2	2
K2-22VH-VMQC				0	2
P4-12ZT-QOBE	1008.6			2	2
ZK-PKU5-08BO				0	2
A8-QJVO-M9UB	32.19			2	2
IY-5NXQ-6EQ9	47.46			2	2
YL-MOS2-31DH	41.02			2	2
B7-E7LN-WGLH	40.73			2	2
XV-SQEW-UHDK	26.91			2	2
6O-0JEP-WT9T	33.52			2	2
Z2-M3KU-AS8H	34.31			2	2
FE-0PS6-RMMT	39.2			2	2
6Z-JIGT-2WPD	65.91			2	2
6I-18BE-IEEL	33.17			2	2
2K-9OCF-PER1	34.68			2	2
4I-5XV7-E229	24.51			2	2
L4-49F4-TH9B	31.92			2	2
9X-X6G7-36YO	26.03			2	2
LI-UHXT-RO9P	27.94			2	2
I7-C350-9B8R	29.99			2	2
87-ZY0U-U3XY	39.05			2	2
YD-1RUO-CAGT	25.27			2	2
2B-3Z49-KHOK	27.61			2	2
1L-KJ19-3GFP	36.92			2	2
JS-AQ08-WYEK	40.99			2	2
YK-ZSDC-ZXJQ	49.57			2	2
UY-OB7I-HBBR	51.42			2	2
6V-UXPD-HGGZ	44.41			2	2
A0-QPY4-SHJW	32.96			2	2
IY-KEEK-E497	315.66			2	2
QF-FYGL-BH6X	362.98			2	2
9T-A1RV-X50X	407.15			2	2
US-VY4T-SHO9	123.19			2	2
PO-AUH8-QB21	125.99			2	2
WO-2CZU-VSI7	111.99			2	2
92-FQN6-QAYS	26.74			2	2
EG-FG8E-7CJE	110.82			2	2
PO-QT16-OIW0	89.95			2	2
GN-HFS4-7KBE	206.91			2	2
8E-7Z6T-5MXU	285.59			2	2
MO-I4PG-YW2P	28.1			2	2
9X-OEFB-AM64	28.49			2	2
N0-KCAP-PJO2	44.65			2	2
FZ-ZN4S-VEGX	136.15			2	2
AH-79LF-C1JL	1090.89			2	2
ZI-SJOG-0XET	242.63			2	2
9Y-5FRP-OMKJ	77.83			2	2
11-79T2-MXBC	334.0			2	2
0M-UJS0-MVJV	880.53			2	2
PR-TS4E-J15S	65.04			2	2
UB-IV6T-SYE1				0	2
0E-FGQB-2S8F	179.77			2	2
RM-BHCD-PJFH	34.8			2	2
7Q-8NOU-YGF5	31.95			2	2
PI-H6J6-8Q4X	39.33			2	2
CT-8KXN-EK5U	35.08			2	2
JJ-MTVF-RSF1	34.87			2	2
AA-UZDF-MGOP	36.11			2	2
JF-KU52-MVE8	34.87			2	2
VA-7ZM3-3BFG	34.87			2	2
BN-D4AE-47Y9	71.81			2	2
FY-GUHJ-58RX	171.57			2	2
T1-T370-FC87	116.13			2	2
79-MKGQ-J1I6	371.13			2	2
GA-CY80-VCEF	437.21			2	2
ZS-U5RF-YX1I	81.52			2	2
IX-TEKJ-SBL5	219.55			2	2
PC-6BQJ-GEOZ	529.56			2	2
70-8ZP8-ZG46	220.49			2	2
E2-ZKSG-J1SV	372.67			2	2
F3-HAGM-RV4A	94.78			2	2
G4-BPLV-CQW7	43.65			2	2
3Z-8LWG-QIFT	88.33			2	2
C9-ZLAT-B4XO	27.01			2	2
GZ-GTBX-EDVQ	668.49			2	2
QH-FKJ0-NQHB	23.9			2	2
J4-YUYC-B2MI	50.79			2	2
F4-XSA2-YDIQ	523.12			2	2
0L-NKL1-IIRW	69.94			2	2
JI-BGZI-IMDA	247.23			2	2
J8-GFQ5-GKUZ	55.12			2	2
18-RWNL-R6J4	65.07			2	2
GI-ID3S-DHAK	119.77			2	2
T0-1P0Q-JOKY	2250.72			2	2
OJ-IS88-KCDJ	3025.04			2	2
TX-3RJ6-WL3A	279.29			2	2
M1-866G-FVZZ	10.74			2	2
MZ-CRK2-DTI3	48.87			2	2
RC-Z8T4-ZXI3	50.36			2	2
PY-ZJCB-T1WO	33.98			2	2
DN-TFT2-LKBR	48.45			2	2
00-BL5L-J7T1	45.61			2	2
FF-I4S0-3L75	37.59			2	2
KM-P9WQ-XUSG	28.39			2	2
RO-BTPZ-2C60	7733.28			2	2
SI-168K-QP0N	28.29			2	2
BP-E07G-TAG5	40.22			2	2
GW-RIFF-693R	47.05			2	2
D2-C8V7-GED5	38.5			2	2
KQ-H9QA-K8ES	693.36			2	2
42-QLMR-VUNP	81.87			2	2
2W-T8RU-55XA	865.06			2	2
I6-ZB7P-56W5	312.87			2	2
H3-3BV0-AQ2X	447.57			2	2
BB-388J-YNDE	44.1			2	2
MD-G75T-G1ZB	248.68			2	2
AV-JJHD-3EH6	183.34			2	2
UH-VA6X-96GS	237.92			2	2
FG-XHZI-P3U6	7174.47			2	2
GN-VXG5-ZMO1	1160.89			2	2
P7-KGDV-ES5L	280.32			2	2
L9-BQ71-ABOR	35.04			2	2
6C-VX6U-TD99	331.37			2	2
5R-837P-HKNE	329.01			2	2
M7-AFRH-PD3Z	350.49			2	2
F5-XA9C-D7HM	35.36			2	2
OI-PVJR-45A6	14.99			2	2
8D-IM8G-W1AT	62.83			2	2
V8-ULH7-FZ7F	40.89			2	2
39-E7XM-L0HW	808.16			2	2
H7-WWRJ-PNCH	921.37			2	2
MH-O38G-W2V4	227.95			2	2
MH-70QM-IAG2	200.19			2	2
PU-RXG7-1JGX	36.01			2	2
AC-LTNI-FRAQ	1705.79			2	2
E2-PTEQ-VQZZ	77.04			2	2
US-087P-8D94	749.38			2	2
A7-YCAC-SHBD	560.04			2	2
40-ZG8K-2FTM	650.65			2	2
6U-194S-694W	633.58			2	2
9X-SIL5-EWI7	131.94			2	2
WD-X7B0-SDLE	517.29			2	2
SA-WDGQ-MFML	599.7			2	2
OD-E3KC-TOJ9	46.05			2	2
VP-02QB-MR3D	14.83			2	2
I7-W9RV-V03R	72.98			2	2
34-Z3OE-87SD	34.4			2	2
KZ-ZXK3-X8DX	49.27			2	2
U1-XYSE-UJNF	48.57			2	2
M6-RBZA-8XHQ	52.71			2	2
MK-0NCC-BCY6	71.44			2	2
5K-YIPM-MKAC	35.94			2	2
4C-CUES-9XS1	279.99			2	2
HY-1ARO-GAGK	58.83			2	2
IH-LKNN-ME1T	74.7			2	2
ED-HV46-XM6C	50.69			2	2
EI-S7QQ-Q8RB	58.53			2	2
3X-4OCB-MUIW	82.78			2	2
F7-OTML-H8L3	84.46			2	2
YO-YKQ4-P2TZ	100.28			2	2
FA-MGTI-F4P2	113.95			2	2
GB-BWLE-1YMO	273.91			2	2
SS-E620-H1CA	788.49			2	2
32-XPSF-YVBS	576.84			2	2
6I-4SMA-D19Z	40.59			2	2
SI-MJ4N-6QCT	1925.03			2	2
BN-21K0-BW6T	126.87			2	2
V0-QQFF-GXLC	35.31			2	2
MG-LPFY-QNMA	153.76			2	2
K7-D51J-0PW5	59.93			2	2
XD-7GSJ-04FA	107.28			2	2
MB-JXW2-FMWJ	64.36			2	2
QM-7AD0-ITMR	160.69			2	2
6G-18KU-ACMH	63.01			2	2
YG-OTDX-AO2F	74.68			2	2
OA-MY5L-C7EA				0	2
1A-FT0I-I0I5	202.99			2	2
E6-I6YE-3DT6	360.82			2	2
9A-6O13-XT88	154.55			2	2
K6-O79L-AXLW	42.78			2	2
2D-NL5Z-VS39	42.99			2	2
RD-EUS3-MGZO	119.62			2	2
8U-TP5I-6E09	82.33			2	2
XB-3EA4-LFGC	50.47			2	2
B7-2DSU-HJGL	139.38			2	2
YH-L9D8-8S4X	195.87			2	2
7Z-DNFU-FBBR	527.8			2	2
DW-3CYP-MWLM	1955.52			2	2
QT-3XG8-YBQD				0	2
R3-HXVQ-FST5	189.0			2	2
C4-JKZG-QZI1	207.89			2	2
L9-7584-86HE	3543.39			2	2
YB-W3W8-G90P	3001.84			2	2
TF-AW59-74YT	2407.99			2	2
R3-SHOC-8W14	71.39			2	2
4I-ZPLZ-A3A4	101.54			2	2
1Q-GE63-XZEU	138.18			2	2
FU-HMDR-WOTU	149.8			2	2
JU-V2IN-H5MF	327.71			2	2
KF-DWL4-8H62	212.52			2	2
7E-86I9-0L77	390.91			2	2
VS-FW86-ZPDU	160.05			2	2
WA-G1XG-CKCM	437.33			2	2
DY-6XZ3-594G	115.91			2	2
LN-SYFI-2LTZ	36.09			2	2
HP-1W8T-26OR	468.34			2	2
HY-RT9F-VCO0	1037.85			2	2
JB-6OQB-JE1E	178.16			2	2
9O-SOOB-VOVT	40.53			2	2
PI-Q5JV-X5LU	16.74			2	2
YG-XX0L-HULI	34.97			2	2
U9-A9GX-WFZ5	40.53			2	2
ED-ZEPB-S6DX	40.53			2	2
5Q-ZR25-O6Y6	43.16			2	2
13-RE7Q-JSKG	16.97			2	2
I1-KCGT-8MCY	27.93			2	2
G8-4EIL-18BY	27.65			2	2
Q9-88WQ-NTD7	36.92			2	2
R4-OR3M-OW9H	32.63			2	2
IG-NTH2-G65X	98.81			2	2
PW-XWTB-L0UB	21.36			2	2
9S-42JN-38VH	20.08			2	2
7U-U7JE-UAFE	18.02			2	2
AZ-ELSM-QUTL	33.45			2	2
F3-581Y-T2QS	51.03			2	2
9L-62ZB-CPY9	266.78			2	2
6U-FOWE-9Y8G	275.41			2	2
9D-I0YL-YT6X	257.25			2	2
KV-H6OR-41T7	64.01			2	2
ZJ-G9GC-X4X8	33.42			2	2
PW-43S1-6ZMV	266.35			2	2
5O-1L6S-QLCY	292.33			2	2
WG-0IL1-76KN	148.39			2	2
80-OOWK-EHHE	25.49			2	2
SC-83R0-21RC	39.19			2	2
PM-PL7S-B7NP	20.93			2	2
8S-9888-CGB7	76.3			2	2
K8-DTT2-O0V1	134.06			2	2
U7-GT68-42R1	214.14			2	2
NL-S729-2KFO	251.03			2	2
KZ-GXO2-SNA7	137.42			2	2
F9-59Q3-46CC	61.57			2	2
GU-CRQD-DTXF	53.03			2	2
KU-KYFG-S58B	309.4			2	2
EA-GHO1-74WL	206.75			2	2
Y2-0UFI-SRMR	212.59			2	2
3S-9LG9-5LMZ	238.15			2	2
LB-ML3U-M4L4	228.86			2	2
4W-29ZK-0873	445.7			2	2
GY-XYX0-KO2G	470.01			2	2
AS-U827-0I3J	202.66			2	2
1H-HPA0-PQPM	55.19			2	2
I2-4P2O-0RZM	24.57			2	2
Y5-WKFP-Z995	54.05			2	2
1Y-EC2Y-X0K3	101.07			2	2
AW-XDLA-DQMT	26.45			2	2
HL-P8AU-IZGD	172.68			2	2
GH-XDJX-B5SH	178.44			2	2
FC-ZVKD-FSTB				0	2
ZL-1A5S-3FFV	8.79			2	2
OK-KQZ8-OTR9	12.73			2	2
13-3PJ4-VEL3	20.43			2	2
5G-EA22-LRAJ	8.08			2	2
R9-22HV-UH4B	8.64			2	2
73-DXNJ-K918				0	2
HY-34RN-BMYI	14.91			2	2
SM-940V-KES2	18.07			2	2
OW-I0I2-AEW4	8.83			2	2
VT-Y81P-6Y8D	27.99			2	2
KP-PRTQ-EO3C	9.91			2	2
CW-5CGJ-0V78	10.51			2	2
C8-0ITD-3QVF	10.01			2	2
70-QT3K-H80S	9.02			2	2
NF-K4MM-NR8U				0	2
DU-2QEQ-XBSQ				0	2
HG-H8MI-A85X	14.43			2	2
W5-IUCC-T7QY	30.88			2	2
RP-FPC0-WT3E	10.0			2	2
NP-7S0X-XWZM				0	2
W8-LKH6-YE8B	9.72			2	2
HI-XF48-76Z9	9.1			2	2
OL-Q3J3-T2A7	9.25			2	2
40-HGH4-YO8M	9.25			2	2
1Y-JHPB-4KCE	9.25			2	2
I1-N5TI-WTA0	9.98			2	2
XT-K4NS-UYMA	11.26			2	2
S4-XN3D-H2ZY				0	2
3Z-X8Z6-DLH0	14.35			2	2
9O-L9J1-BRRD	10.28			2	2
68-EMN3-9X1P	9.79			2	2
OX-1JI1-CERE				0	2
3C-T0PJ-022Y	10.3			2	2
3T-F6TH-1T1P	11.61			2	2
2I-G0IH-L92N	12.52			2	2
9V-26ID-XIJD	10.92			2	2
4H-LFFC-TSEU	10.35			2	2
73-EHX1-PGAH	10.02			2	2
G0-V2EH-F0JG				0	2
YO-9EEW-7RLL	16.86			2	2
GV-LBIF-QAP6				0	2
AN-W2O2-10MT	8.16			2	2
VD-HDPD-05YZ	11.31			2	2
KE-TKTG-UMKE	13.24			2	2
R0-6WQF-L2OW	14.76			2	2
LH-Q4T6-SS89	9.8			2	2
ZQ-897Q-SBJ7	10.28			2	2
LE-RQ9E-6IU4	31.99			2	2
WJ-CUUC-IYYU	9.98			2	2
CE-3XMG-0S1N	25.14			2	2
75-P13Z-K0A1	10.29			2	2
3I-0TWP-SPV3	10.98			2	2
BH-647V-CVTI	11.48			2	2
DG-3EVX-LRG6	11.28			2	2
LY-LB9U-4FNK	9.51			2	2
CP-91QQ-YOCC	12.03			2	2
WO-4MT5-XMFP	17.49			2	2
47-NP5R-B4HY	10.54			2	2
JH-DQGG-FSAA	13.65			2	2
AZ-946E-78GI	21.69			2	2
1P-TMNF-OJ6V	22.39			2	2
R3-79OY-T9QW	14.97			2	2
UL-YXMU-IL1W	14.06			2	2
KD-DKP8-VQ0K	22.53			2	2
93-2DU4-JL13				0	2
74-TH9H-1A6S	24.91			2	2
ZT-V0BN-1ISP				0	2
YB-WLEH-084O	16.37			2	2
JK-QUTX-CPPF	25.19			2	2
OL-J0GR-Z1K0	38.49			2	2
VS-2KIC-O6R5	13.2			2	2
I1-XRQK-ARU9	12.7			2	2
OL-MJ1O-XC1N	14.0			2	2
9X-9UC6-7TI8	14.17			2	2
1G-GS8Q-S8K1	162.11			2	2
7U-D8NV-4JH2	96.53			2	2
8T-JIE8-O3RP	211.05			2	2
TB-VH26-3X0O	136.14			2	2
7C-T0NW-2OW4	55.05			2	2
I6-FD4V-46JX	105.67			2	2
BY-JQB1-Q8TR	20.29			2	2
TU-W2QZ-AOJF	54.14			2	2
0H-LNWA-YU4R	50.44			2	2
57-8990-CN0S	66.88			2	2
94-5KYT-SRDO	29.76			2	2
6I-IWYE-2L5X	59.85			2	2
49-X05U-AS4T	43.19			2	2
5Y-ODAR-BR0U	63.14			2	2
DU-DCFF-EQFI	58.09			2	2
MZ-D1XF-J5VY	43.19			2	2
00-7QOB-Y6RP	57.51			2	2
Y5-D1PC-A2V4	65.37			2	2
G7-1Y7C-S23J	53.05			2	2
2K-3HD3-VB9V	43.02			2	2
UK-3ELW-9MCY	40.05			2	2
C0-LWUY-FLI3	59.63			2	2
QC-URHY-VGLP	43.02			2	2
KG-9Z27-7UYK	42.57			2	2
1H-RCFX-NSGE	40.63			2	2
F0-SIGK-RGQL	33.73			2	2
NN-DQJ4-MUTB	49.52			2	2
6D-CR4R-ZCUW	41.01			2	2
S2-8UJN-JSST	48.3			2	2
4D-FOMO-RBET	38.11			2	2
U7-6UYQ-DXJ8	28.27			2	2
QB-U6G2-57ZC	30.37			2	2
5X-QKAB-6S3Q	28.27			2	2
JX-MJ7Q-FX89	32.33			2	2
N1-7LMG-1WRD	41.43			2	2
TS-RH1V-ZUJ0	55.01			2	2
BS-KHCZ-1EPR	76.15			2	2
BT-B6X9-T8AK	77.34			2	2
GG-QG93-YUHW	71.53			2	2
WT-IZ2K-1Y1D	56.45			2	2
4B-2F9V-W568	26.03			2	2
K7-VRKH-73EJ	49.18			2	2
RY-CL66-MQBP	44.65			2	2
MN-YSUZ-EK04	57.48			2	2
TW-IT6G-E9B0	47.59			2	2
MR-2ZOW-5YY6				0	2
O4-UPX9-8XWT	54.45			2	2
B3-ZURB-OVKN				0	2
SD-A1ZP-G3C6	21.97			2	2
ME-HC4Q-862K	22.67			2	2
VJ-7UB5-LMPV	20.33			2	2
J1-XCCO-L1WO	21.15			2	2
MJ-6P9I-L6E0	13.01			2	2
CE-7XLM-WA4P	15.25			2	2
V1-6MVF-LAT5	15.95			2	2
V3-E1LU-S9A7	7.99			2	2
51-UMO7-45AL	11.45			2	2
BV-6S96-2VXS	11.37			2	2
ZU-OCN0-QKHW	14.28			2	2
5X-VZE7-1PE6	7.53			2	2
64-CTKC-A829				0	2
IB-WJDN-5HFT	7.63			2	2
Z6-2B76-LH2Y	12.53			2	2
MV-TKZ4-5DVP	12.82			2	2
9V-ZISZ-ETRN	12.99			2	2
OG-H824-DV61	16.34			2	2
97-9P31-RI1N	15.53			2	2
UH-K4Q6-U1W1	15.53			2	2
IF-WQWH-NVJN	11.89			2	2
11-ZQ4C-YBF2	10.46			2	2
PB-NG3H-PY77	10.44			2	2
SD-KPA4-VG9Z	10.18			2	2
6T-K8R1-JDIH	1.58			2	2
WC-FAXQ-YIQZ	8.4			2	2
OD-OQ8Y-M40D	8.95			2	2
B2-XBYR-EI9F	8.95			2	2
D9-HTVH-3GX8	8.37			2	2
6Q-398O-IG62	8.4			2	2
H0-04BH-E2KO	8.25			2	2
W9-S0CF-T13P	8.2			2	2
EY-W51E-HB3T	8.78			2	2
SS-5VJT-9JZD	8.72			2	2
4P-CLX1-Z45I				0	2
MC-QYDB-GZMC	8.57			2	2
RH-EWRT-HE4V	8.5			2	2
IX-7AJI-3DL1	13.15			2	2
5E-UI1X-D8AJ	12.08			2	2
T6-KTJG-40ML	12.31			2	2
B2-64QO-E3V3	14.34			2	2
4M-RVJK-KRV0	15.53			2	2
G4-0DOK-V5I5	13.01			2	2
AU-XGZO-ZFDV	9.83			2	2
2X-0L7I-KM5I	10.57			2	2
GS-FLYN-O7UE	10.57			2	2
W5-GGLL-1UWN	10.57			2	2
N2-82WK-GVM4	10.57			2	2
H3-SVVT-GLQF	11.2			2	2
TA-DBHV-0G99	10.4			2	2
FE-O54C-BDBB	11.66			2	2
BJ-5VPB-4EOR	12.18			2	2
DP-B5RC-L9Q7	9.3			2	2
VA-F486-7SXP	9.76			2	2
AW-E91H-TCF0	9.39			2	2
VE-RNN5-IMO9	9.04			2	2
H7-CD60-6L39	8.93			2	2
OL-VJPJ-W52V	10.08			2	2
AH-TMXP-35WJ	13.71			2	2
XI-Y5TT-WA1W	18.55			2	2
28-IZE5-1T9M	12.57			2	2
IO-ALF2-YCAB				0	2
BN-LZ2X-7M76	33.73			2	2
IR-Y0M7-8YJG	47.87			2	2
NW-6KFI-8K2F	8.36			2	2
XX-CZO3-UPY2	7.69			2	2
2I-TLVB-U2CA	7.43			2	2
FS-LQ76-8G0D	7.94			2	2
LV-6WT0-T878	7.95			2	2
14-HDRN-Q5ZH	7.99			2	2
R9-SD2T-BHKW	8.92			2	2
U8-277N-X18D	8.78			2	2
H1-GCZ6-BAEB	8.9			2	2
KR-1MOK-XAZN	8.57			2	2
QZ-LHLO-M28Y	8.89			2	2
DW-0NVO-BGFP				0	2
LX-659G-X0OM	8.88			2	2
E2-SIE1-FLFJ	7.22			2	2
15-92NY-EDDW				0	2
OO-OMRB-S9S6	7.22			2	2
X0-816W-2HEY	9.62			2	2
YP-3TCX-SB6B	10.21			2	2
KP-NQSV-MWWD	9.02			2	2
B0-EMCR-NWUR	9.11			2	2
YU-0F38-LO26	31.39			2	2
L1-GMEX-KVAI	3897.45			2	2
36-GAU5-KPD9	1940.41			2	2
HH-9HVV-CRH1	1464.4			2	2
WX-H9NX-00P3	34.94			2	2
2B-XOYS-4GLP	32.38			2	2
JG-JGQO-HZDK	3248.74			2	2
EF-PEVI-AQBL	583.48			2	2
V8-L3ZA-XISI	1320.89			2	2
8V-BRHC-DS70	1094.88			2	2
DA-QB8Y-2UTK	37.77			2	2
OA-17T3-UAHC	2347.79			2	2
37-6LN1-1O8K	14022.43			2	2
2B-5QX9-F8BU	2238.6			2	2
ZB-Z1R8-YTM9	2396.67			2	2
3E-YNTN-V9S0	2799.99			2	2
QR-4A8R-R6BR	2308.6			2	2
8U-KRY5-0CIM	139.99			2	2
VQ-IMJW-YO2B	469.34			2	2
VM-28NC-BXD6	114.18			2	2
8S-B27G-37G9	114.18			2	2
QN-ZPAA-6U64	740.5			2	2
FK-XOYY-L0TZ	51.35			2	2
J4-S5CX-MCH6	2459.93			2	2
N3-QZT8-5S39	2593.93			2	2
9O-0LCS-T3PE	71.34			2	2
SP-K0PS-IAIO	72.95			2	2
22-8DMM-IYUA	79.56			2	2
74-WYCA-HW0U	14.91			2	2
XD-HYOC-GC2C	29.39			2	2
78-Y76T-KN93	26.21			2	2
SP-L6J0-INSI	65.13			2	2
2P-QUHO-2KFY	40.25			2	2
G6-O9XQ-4GSK	23.51			2	2
TT-9WQT-YTI7	70.67			2	2
2P-7LF9-SR1S	32.76			2	2
RX-PVUG-35XF	90.22			2	2
YH-LNMA-E5X0	26.56			2	2
D9-8O4H-X9KC	45.5			2	2
B3-W2IU-35WE	21.62			2	2
A8-KN26-VQ1G	25.52			2	2
H9-W9KP-L1UI	73.74			2	2
D5-UF8G-F8CZ	19.24			2	2
7Y-7FLY-X1AX	19.31			2	2
LX-E6XQ-GW7H	22.61			2	2
M8-8EP3-FVM7	19.84			2	2
HD-7CT7-VYQE	41.99			2	2
V9-WX08-0WJ9	34.71			2	2
8D-RC4T-Q5QS	19.84			2	2
ZT-C34I-FC26	50.05			2	2
KS-ARH6-43UJ	29.55			2	2
RD-61KJ-QM0C				0	2
D4-0CHQ-T6CF	42.1			2	2
YY-CIZW-NKA5	29.62			2	2
ZZ-462R-GAJD	46.83			2	2
SS-WIAB-DW53	29.62			2	2
LU-UHAF-ZXO0	32.97			2	2
X4-D26O-OJSY				0	2
1F-UY7V-MJM1	97.36			2	2
J8-VG1Y-42S3	55.27			2	2
V5-GRSH-C3DP	109.94			2	2
E5-1E58-3FFU	132.31			2	2
V3-9O54-MF0K	54.17			2	2
Q4-W159-LQL4	55.61			2	2
MH-7XRI-0KMJ	72.63			2	2
VV-TH6E-BLH7	73.4			2	2
28-060D-MGIK	88.66			2	2
BI-JWUE-AQ8L	36.02			2	2
WJ-BHOL-S39C	56.46			2	2
P3-VZ7M-L6Q6	30.66			2	2
H0-ET4O-XV6Q	30.66			2	2
3W-8XKL-ZVDL	196.88			2	2
7V-NOOW-7PTB	72.93			2	2
M1-A4EN-LGGA	55.89			2	2
9E-KXZO-0X2D	69.9			2	2
8J-BZQT-X4YM	41.17			2	2
KH-YX01-VXEL	28.21			2	2
YJ-QOLH-BWAS	22.25			2	2
ZE-BWLP-HR17	22.11			2	2
MA-3LSZ-X0EG	23.14			2	2
O0-2QRF-URWL	30.7			2	2
29-1CHL-EU7K	19.04			2	2
ML-IAZ4-7WL1	18.54			2	2
E6-7S7F-OS6J	39.33			2	2
PC-ZIQC-N2AF	46.12			2	2
1Q-SFFI-H0AT	39.44			2	2
SS-5LTE-MGM7	40.38			2	2
J9-IO7E-BCQL	53.66			2	2
WX-3OVL-JLYB	48.51			2	2
81-302P-WPF4	41.99			2	2
KU-WC72-RSK4	2715.94			2	2
3Q-NH1M-HDQ1	3228.71			2	2
5V-PYA6-2TWB	2268.98			2	2
NA-B2GC-7QHT	3927.95			2	2
2Y-DSO9-Q367	2499.36			2	2
LD-M54N-DAAH	2486.99			2	2
LU-6G52-T7D5	1092.66			2	2
KT-3C7X-67RK	109.84			2	2
01-8Q4S-XRP5	556.57			2	2
7A-EOVF-QCEB	584.05			2	2
SD-IK5Z-FYOL	2029.08			2	2
E4-52DG-SWME	1663.96			2	2
HV-QICZ-FMME	211.11			2	2
4A-NCBH-G3Q5	224.91			2	2
IF-12VV-W3YP	3363.07			2	2
BG-SVQE-FWMR	196.11			2	2
VK-T7PO-AOSP	3768.86			2	2
A4-OWQU-934T	3483.61			2	2
CE-SKIB-CZW6				0	2
AC-JYEK-QCLG	1439.42			2	2
TP-INO1-YLVS	181.43			2	2
DG-6GZQ-8ZZ2	1859.02			2	2
0K-PHK8-RO6A	149.7			2	2
2R-AWKW-DINH	40.11			2	2
6L-W8IX-5Y9N	247.51			2	2
01-2EHO-SHDR	213.04			2	2
ZD-1NSC-GIXC	111.71			2	2
9F-6B9F-EQ5U				0	2
W4-ZKZD-H1MU	29.01			2	2
LS-F08H-ZMY4	379.12			2	2
9S-JPUK-YKLV	83.69			2	2
7Z-EYGL-TSZT	71.33			2	2
AR-OX90-VP77	57.89			2	2
71-00GF-NHAM	56.25			2	2
JL-Q3PQ-C16I	66.7			2	2
U4-S0LH-3NXC	57.96			2	2
ZD-MPEE-E8ES	65.69			2	2
XA-1ELJ-XQSD	50.3			2	2
1J-KDS7-IR2F	35.92			2	2
L7-97NW-GMKY	34.75			2	2
RF-T2US-2KE4	77.5			2	2
VH-KH8R-3Q3Q	82.46			2	2
UE-RLUF-N6EI	82.75			2	2
72-WGP3-88BQ	100.7			2	2
UZ-95J3-CKZN	154.98			2	2
L3-4WH0-0Z6X	185.15			2	2
79-4K6Y-481U	56.04			2	2
CQ-G5KD-PN8L	48.13			2	2
U2-EHIO-D2N2	56.46			2	2
MF-YHUB-0VN8	48.78			2	2
ZO-GYCV-2I0B	51.88			2	2
LD-CP7N-NXZ7	77.22			2	2
3Z-YRBT-GUG1	167.99			2	2
L3-QXMG-AU63	46.38			2	2
2G-Z8HG-VT9D	45.93			2	2
S3-UD3K-CR75	48.06			2	2
EP-G4OO-XPQ0	34.71			2	2
YZ-762O-EMW1	42.83			2	2
RM-5RG9-NIMY	81.41			2	2
Q9-I1F2-NUD8	58.06			2	2
TQ-RBID-BIEI	246.53			2	2
KE-X6T9-QV3X	591.46			2	2
OV-CMAZ-DDQW	308.95			2	2
A9-LDAX-87KQ	530.75			2	2
DB-288B-JSPI	597.62			2	2
